267413,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,213,Player touches Object,Challenge Stack,49M 35S,2975,0,"Make the Grade, Make A Friend","Stack id, Object id, result (Was player able to activate object?)","0,c_friend1_M_a_G7a0,true",NA,Session_1_eventLog_6427027.log,Challenge Stack
267414,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,210,Player begins to scan Scene using Sense,Challenge Stack,49M 40S,2980,NA,NA,"startscan_x,startscan_y","637,547",NA,Session_1_eventLog_6427027.log,Challenge Stack
267415,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,207,Player panned Scene,Challenge Stack,49M 44S,2984,0,"Make the Grade, Make A Friend","Stack id, starting scene left, ending scene left","0,-495,-240",NA,Session_1_eventLog_6427027.log,Challenge Stack
267416,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,207,Player panned Scene,Challenge Stack,49M 45S,2985,0,"Make the Grade, Make A Friend","Stack id, starting scene left, ending scene left","0,-240,0",NA,Session_1_eventLog_6427027.log,Challenge Stack
267417,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,211,Player ends scan,Challenge Stack,49M 47S,2987,NA,NA,"endscan_x,endscan_y","183,444",NA,Session_1_eventLog_6427027.log,Challenge Stack
267418,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,212,Player switches to a Sense,Challenge Stack,49M 47S,2987,NA,NA,Sense id (newly selected sense),1,1,Session_1_eventLog_6427027.log,Challenge Stack
267419,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,210,Player begins to scan Scene using Sense,Challenge Stack,49M 48S,2988,NA,NA,"startscan_x,startscan_y","214,437",NA,Session_1_eventLog_6427027.log,Challenge Stack
267420,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,207,Player panned Scene,Challenge Stack,49M 51S,2991,0,"Make the Grade, Make A Friend","Stack id, starting scene left, ending scene left","0,0,-195",NA,Session_1_eventLog_6427027.log,Challenge Stack
267421,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,207,Player panned Scene,Challenge Stack,49M 55S,2995,0,"Make the Grade, Make A Friend","Stack id, starting scene left, ending scene left","0,-195,-345",NA,Session_1_eventLog_6427027.log,Challenge Stack
267422,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,207,Player panned Scene,Challenge Stack,49M 56S,2996,0,"Make the Grade, Make A Friend","Stack id, starting scene left, ending scene left","0,-345,-518.45",NA,Session_1_eventLog_6427027.log,Challenge Stack
267423,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,207,Player panned Scene,Challenge Stack,49M 59S,2999,0,"Make the Grade, Make A Friend","Stack id, starting scene left, ending scene left","0,-518.45,-413.45",NA,Session_1_eventLog_6427027.log,Challenge Stack
267424,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,207,Player panned Scene,Challenge Stack,50M 0S,3000,0,"Make the Grade, Make A Friend","Stack id, starting scene left, ending scene left","0,-413.45,-128.45",NA,Session_1_eventLog_6427027.log,Challenge Stack
267425,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,207,Player panned Scene,Challenge Stack,50M 1S,3001,0,"Make the Grade, Make A Friend","Stack id, starting scene left, ending scene left","0,-128.45,0",NA,Session_1_eventLog_6427027.log,Challenge Stack
267426,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,211,Player ends scan,Challenge Stack,50M 2S,3002,NA,NA,"endscan_x,endscan_y","131,547",NA,Session_1_eventLog_6427027.log,Challenge Stack
267427,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,210,Player begins to scan Scene using Sense,Challenge Stack,50M 3S,3003,NA,NA,"startscan_x,startscan_y","800,405",NA,Session_1_eventLog_6427027.log,Challenge Stack
267428,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,212,Player switches to a Sense,Challenge Stack,50M 3S,3003,NA,NA,Sense id (newly selected sense),0,0,Session_1_eventLog_6427027.log,Challenge Stack
267429,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,207,Player panned Scene,Challenge Stack,50M 8S,3008,0,"Make the Grade, Make A Friend","Stack id, starting scene left, ending scene left","0,0,-180",NA,Session_1_eventLog_6427027.log,Challenge Stack
267430,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,207,Player panned Scene,Challenge Stack,50M 11S,3011,0,"Make the Grade, Make A Friend","Stack id, starting scene left, ending scene left","0,-180,-420",NA,Session_1_eventLog_6427027.log,Challenge Stack
267431,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,211,Player ends scan,Challenge Stack,50M 11S,3011,NA,NA,"endscan_x,endscan_y","1,096,586",NA,Session_1_eventLog_6427027.log,Challenge Stack
267432,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,213,Player touches Object,Challenge Stack,50M 11S,3011,0,"Make the Grade, Make A Friend","Stack id, Object id, result (Was player able to activate object?)","0,s_vocabAssignment_G7a0,true",NA,Session_1_eventLog_6427027.log,Challenge Stack
267433,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,210,Player begins to scan Scene using Sense,Challenge Stack,50M 15S,3015,NA,NA,"startscan_x,startscan_y","1,330,415",NA,Session_1_eventLog_6427027.log,Challenge Stack
267434,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,211,Player ends scan,Challenge Stack,50M 16S,3016,NA,NA,"endscan_x,endscan_y","1,086,593",NA,Session_1_eventLog_6427027.log,Challenge Stack
267435,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,213,Player touches Object,Challenge Stack,50M 16S,3016,0,"Make the Grade, Make A Friend","Stack id, Object id, result (Was player able to activate object?)","0,s_vocabAssignment_G7a0,true",NA,Session_1_eventLog_6427027.log,Challenge Stack
267436,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,210,Player begins to scan Scene using Sense,Challenge Stack,50M 19S,3019,NA,NA,"startscan_x,startscan_y","1,199,323",NA,Session_1_eventLog_6427027.log,Challenge Stack
267437,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,211,Player ends scan,Challenge Stack,50M 19S,3019,NA,NA,"endscan_x,endscan_y","1,214,325",NA,Session_1_eventLog_6427027.log,Challenge Stack
267438,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,213,Player touches Object,Challenge Stack,50M 19S,3019,0,"Make the Grade, Make A Friend","Stack id, Object id, result (Was player able to activate object?)","0,s_doorClassroom_G7a0,true",NA,Session_1_eventLog_6427027.log,Challenge Stack
267439,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,210,Player begins to scan Scene using Sense,Challenge Stack,50M 22S,3022,NA,NA,"startscan_x,startscan_y","1,286,568",NA,Session_1_eventLog_6427027.log,Challenge Stack
267440,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,210,Player begins to scan Scene using Sense,Challenge Stack,50M 22S,3022,NA,NA,"startscan_x,startscan_y","1,322,504",NA,Session_1_eventLog_6427027.log,Challenge Stack
267441,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,211,Player ends scan,Challenge Stack,50M 22S,3022,NA,NA,"endscan_x,endscan_y","1,357,554",NA,Session_1_eventLog_6427027.log,Challenge Stack
267442,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,211,Player ends scan,Challenge Stack,50M 22S,3022,NA,NA,"endscan_x,endscan_y","1,324,504",NA,Session_1_eventLog_6427027.log,Challenge Stack
267443,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,207,Player panned Scene,Challenge Stack,50M 23S,3023,0,"Make the Grade, Make A Friend","Stack id, starting scene left, ending scene left","0,-420,-518.45",NA,Session_1_eventLog_6427027.log,Challenge Stack
267444,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,210,Player begins to scan Scene using Sense,Challenge Stack,50M 23S,3023,NA,NA,"startscan_x,startscan_y","1,473,548",NA,Session_1_eventLog_6427027.log,Challenge Stack
267445,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,211,Player ends scan,Challenge Stack,50M 23S,3023,NA,NA,"endscan_x,endscan_y","1,440,514",NA,Session_1_eventLog_6427027.log,Challenge Stack
267446,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,221,Player opens  Change Decision panel,Challenge Stack,50M 26S,3026,0,"Make the Grade, Make A Friend",Stack id,0,NA,Session_1_eventLog_6427027.log,Challenge Stack
267447,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,220,Player closes Change Decision panel,Challenge Stack,50M 32S,3032,0,"Make the Grade, Make A Friend",Stack id,0,NA,Session_1_eventLog_6427027.log,Challenge Stack
267448,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,210,Player begins to scan Scene using Sense,Challenge Stack,50M 33S,3033,NA,NA,"startscan_x,startscan_y","1,308,423",NA,Session_1_eventLog_6427027.log,Challenge Stack
267449,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,211,Player ends scan,Challenge Stack,50M 42S,3042,NA,NA,"endscan_x,endscan_y","841,294",NA,Session_1_eventLog_6427027.log,Challenge Stack
267450,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,210,Player begins to scan Scene using Sense,Challenge Stack,50M 56S,3056,NA,NA,"startscan_x,startscan_y","900,432",NA,Session_1_eventLog_6427027.log,Challenge Stack
267451,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,211,Player ends scan,Challenge Stack,50M 57S,3057,NA,NA,"endscan_x,endscan_y","1,080,457",NA,Session_1_eventLog_6427027.log,Challenge Stack
267452,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,212,Player switches to a Sense,Challenge Stack,50M 59S,3059,NA,NA,Sense id (newly selected sense),2,2,Session_1_eventLog_6427027.log,Challenge Stack
267453,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,210,Player begins to scan Scene using Sense,Challenge Stack,51M 0S,3060,NA,NA,"startscan_x,startscan_y","1,220,355",NA,Session_1_eventLog_6427027.log,Challenge Stack
267454,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,205,Player finds object,Challenge Stack,51M 5S,3065,0,"Make the Grade, Make A Friend","Stack id, Object id, locked/unlocked status (true/false), first time unlocked (true/false)","0,c_teacherEng_G7a0,false,true",NA,Session_1_eventLog_6427027.log,Challenge Stack
267455,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,211,Player ends scan,Challenge Stack,51M 5S,3065,NA,NA,"endscan_x,endscan_y","837,357",NA,Session_1_eventLog_6427027.log,Challenge Stack
267456,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,213,Player touches Object,Challenge Stack,51M 5S,3065,0,"Make the Grade, Make A Friend","Stack id, Object id, result (Was player able to activate object?)","0,c_teacherEng_G7a0,true",NA,Session_1_eventLog_6427027.log,Challenge Stack
267457,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,210,Player begins to scan Scene using Sense,Challenge Stack,51M 15S,3075,NA,NA,"startscan_x,startscan_y","739,408",NA,Session_1_eventLog_6427027.log,Challenge Stack
267458,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,210,Player begins to scan Scene using Sense,Challenge Stack,51M 16S,3076,NA,NA,"startscan_x,startscan_y","978,302",NA,Session_1_eventLog_6427027.log,Challenge Stack
267459,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,211,Player ends scan,Challenge Stack,51M 16S,3076,NA,NA,"endscan_x,endscan_y","1,139,320",NA,Session_1_eventLog_6427027.log,Challenge Stack
267460,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,207,Player panned Scene,Challenge Stack,51M 17S,3077,0,"Make the Grade, Make A Friend","Stack id, starting scene left, ending scene left","0,-518.45,-458.45",NA,Session_1_eventLog_6427027.log,Challenge Stack
267461,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,207,Player panned Scene,Challenge Stack,51M 18S,3078,0,"Make the Grade, Make A Friend","Stack id, starting scene left, ending scene left","0,-458.45,-218.45",NA,Session_1_eventLog_6427027.log,Challenge Stack
267462,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,207,Player panned Scene,Challenge Stack,51M 20S,3080,0,"Make the Grade, Make A Friend","Stack id, starting scene left, ending scene left","0,-218.45,-83.45",NA,Session_1_eventLog_6427027.log,Challenge Stack
267463,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,207,Player panned Scene,Challenge Stack,51M 20S,3080,0,"Make the Grade, Make A Friend","Stack id, starting scene left, ending scene left","0,-83.45,0",NA,Session_1_eventLog_6427027.log,Challenge Stack
267464,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,211,Player ends scan,Challenge Stack,51M 22S,3082,NA,NA,"endscan_x,endscan_y","197,596",NA,Session_1_eventLog_6427027.log,Challenge Stack
267465,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,213,Player touches Object,Challenge Stack,51M 22S,3082,0,"Make the Grade, Make A Friend","Stack id, Object id, result (Was player able to activate object?)","0,c_crewKid1_M_G7a0,true",NA,Session_1_eventLog_6427027.log,Challenge Stack
267466,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,210,Player begins to scan Scene using Sense,Challenge Stack,51M 24S,3084,NA,NA,"startscan_x,startscan_y","327,559",NA,Session_1_eventLog_6427027.log,Challenge Stack
267467,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,205,Player finds object,Challenge Stack,51M 28S,3088,0,"Make the Grade, Make A Friend","Stack id, Object id, locked/unlocked status (true/false), first time unlocked (true/false)","0,c_teacherEng_G7a0,false,true",NA,Session_1_eventLog_6427027.log,Challenge Stack
267468,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,211,Player ends scan,Challenge Stack,51M 28S,3088,NA,NA,"endscan_x,endscan_y","795,366",NA,Session_1_eventLog_6427027.log,Challenge Stack
267469,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,213,Player touches Object,Challenge Stack,51M 28S,3088,0,"Make the Grade, Make A Friend","Stack id, Object id, result (Was player able to activate object?)","0,c_teacherEng_G7a0,true",NA,Session_1_eventLog_6427027.log,Challenge Stack
267470,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,210,Player begins to scan Scene using Sense,Challenge Stack,51M 33S,3093,NA,NA,"startscan_x,startscan_y","898,495",NA,Session_1_eventLog_6427027.log,Challenge Stack
267471,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,207,Player panned Scene,Challenge Stack,51M 34S,3094,0,"Make the Grade, Make A Friend","Stack id, starting scene left, ending scene left","0,0,-90",NA,Session_1_eventLog_6427027.log,Challenge Stack
267472,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,207,Player panned Scene,Challenge Stack,51M 34S,3094,0,"Make the Grade, Make A Friend","Stack id, starting scene left, ending scene left","0,-90,-270",NA,Session_1_eventLog_6427027.log,Challenge Stack
267473,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,210,Player begins to scan Scene using Sense,Challenge Stack,51M 34S,3094,NA,NA,"startscan_x,startscan_y","1,188,537",NA,Session_1_eventLog_6427027.log,Challenge Stack
267474,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,211,Player ends scan,Challenge Stack,51M 34S,3094,NA,NA,"endscan_x,endscan_y","1,096,540",NA,Session_1_eventLog_6427027.log,Challenge Stack
267475,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,211,Player ends scan,Challenge Stack,51M 35S,3095,NA,NA,"endscan_x,endscan_y","1,091,583",NA,Session_1_eventLog_6427027.log,Challenge Stack
267476,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,213,Player touches Object,Challenge Stack,51M 35S,3095,0,"Make the Grade, Make A Friend","Stack id, Object id, result (Was player able to activate object?)","0,s_vocabAssignment_G7a0,true",NA,Session_1_eventLog_6427027.log,Challenge Stack
267477,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,205,Player finds object,Challenge Stack,51M 39S,3099,0,"Make the Grade, Make A Friend","Stack id, Object id, locked/unlocked status (true/false), first time unlocked (true/false)","0,c_bestFriend_M_a_G7a0,false,true",NA,Session_1_eventLog_6427027.log,Challenge Stack
267478,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,210,Player begins to scan Scene using Sense,Challenge Stack,51M 39S,3099,NA,NA,"startscan_x,startscan_y","971,490",NA,Session_1_eventLog_6427027.log,Challenge Stack
267479,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,211,Player ends scan,Challenge Stack,51M 39S,3099,NA,NA,"endscan_x,endscan_y","972,511",NA,Session_1_eventLog_6427027.log,Challenge Stack
267480,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,213,Player touches Object,Challenge Stack,51M 39S,3099,0,"Make the Grade, Make A Friend","Stack id, Object id, result (Was player able to activate object?)","0,c_bestFriend_M_a_G7a0,true",NA,Session_1_eventLog_6427027.log,Challenge Stack
267481,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,210,Player begins to scan Scene using Sense,Challenge Stack,51M 45S,3105,NA,NA,"startscan_x,startscan_y","824,300",NA,Session_1_eventLog_6427027.log,Challenge Stack
267482,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,205,Player finds object,Challenge Stack,51M 46S,3106,0,"Make the Grade, Make A Friend","Stack id, Object id, locked/unlocked status (true/false), first time unlocked (true/false)","0,c_teacherEng_G7a0,false,true",NA,Session_1_eventLog_6427027.log,Challenge Stack
267483,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,211,Player ends scan,Challenge Stack,51M 46S,3106,NA,NA,"endscan_x,endscan_y","819,353",NA,Session_1_eventLog_6427027.log,Challenge Stack
267484,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,213,Player touches Object,Challenge Stack,51M 46S,3106,0,"Make the Grade, Make A Friend","Stack id, Object id, result (Was player able to activate object?)","0,c_teacherEng_G7a0,true",NA,Session_1_eventLog_6427027.log,Challenge Stack
267485,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,210,Player begins to scan Scene using Sense,Challenge Stack,51M 50S,3110,NA,NA,"startscan_x,startscan_y","1,167,376",NA,Session_1_eventLog_6427027.log,Challenge Stack
267486,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,207,Player panned Scene,Challenge Stack,51M 51S,3111,0,"Make the Grade, Make A Friend","Stack id, starting scene left, ending scene left","0,-270,-345",NA,Session_1_eventLog_6427027.log,Challenge Stack
267487,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,211,Player ends scan,Challenge Stack,51M 56S,3116,NA,NA,"endscan_x,endscan_y","878,134",NA,Session_1_eventLog_6427027.log,Challenge Stack
267488,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,213,Player touches Object,Challenge Stack,51M 56S,3116,0,"Make the Grade, Make A Friend","Stack id, Object id, result (Was player able to activate object?)","0,s_poePoster_gen,true",NA,Session_1_eventLog_6427027.log,Challenge Stack
267489,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,210,Player begins to scan Scene using Sense,Challenge Stack,51M 58S,3118,NA,NA,"startscan_x,startscan_y","804,73",NA,Session_1_eventLog_6427027.log,Challenge Stack
267490,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,211,Player ends scan,Challenge Stack,51M 59S,3119,NA,NA,"endscan_x,endscan_y","787,111",NA,Session_1_eventLog_6427027.log,Challenge Stack
267491,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,213,Player touches Object,Challenge Stack,51M 59S,3119,0,"Make the Grade, Make A Friend","Stack id, Object id, result (Was player able to activate object?)","0,s_shakespearePoster_gen,true",NA,Session_1_eventLog_6427027.log,Challenge Stack
267492,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,207,Player panned Scene,Challenge Stack,52M 2S,3122,0,"Make the Grade, Make A Friend","Stack id, starting scene left, ending scene left","0,-345,-345",NA,Session_1_eventLog_6427027.log,Challenge Stack
267493,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,210,Player begins to scan Scene using Sense,Challenge Stack,52M 2S,3122,NA,NA,"startscan_x,startscan_y","673,120",NA,Session_1_eventLog_6427027.log,Challenge Stack
267494,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,211,Player ends scan,Challenge Stack,52M 2S,3122,NA,NA,"endscan_x,endscan_y","667,130",NA,Session_1_eventLog_6427027.log,Challenge Stack
267495,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,213,Player touches Object,Challenge Stack,52M 2S,3122,0,"Make the Grade, Make A Friend","Stack id, Object id, result (Was player able to activate object?)","0,s_angelouPoster_gen,true",NA,Session_1_eventLog_6427027.log,Challenge Stack
267496,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,210,Player begins to scan Scene using Sense,Challenge Stack,52M 5S,3125,NA,NA,"startscan_x,startscan_y","1,199,474",NA,Session_1_eventLog_6427027.log,Challenge Stack
267497,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,207,Player panned Scene,Challenge Stack,52M 10S,3130,0,"Make the Grade, Make A Friend","Stack id, starting scene left, ending scene left","0,-345,-518.45",NA,Session_1_eventLog_6427027.log,Challenge Stack
267498,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,211,Player ends scan,Challenge Stack,52M 11S,3131,NA,NA,"endscan_x,endscan_y","1,453,516",NA,Session_1_eventLog_6427027.log,Challenge Stack
267499,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,213,Player touches Object,Challenge Stack,52M 11S,3131,0,"Make the Grade, Make A Friend","Stack id, Object id, result (Was player able to activate object?)","0,c_friend1_M_a_G7a0,true",NA,Session_1_eventLog_6427027.log,Challenge Stack
267500,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,210,Player begins to scan Scene using Sense,Challenge Stack,52M 17S,3137,NA,NA,"startscan_x,startscan_y","1,323,534",NA,Session_1_eventLog_6427027.log,Challenge Stack
267501,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,207,Player panned Scene,Challenge Stack,52M 25S,3145,0,"Make the Grade, Make A Friend","Stack id, starting scene left, ending scene left","0,-518.45,-68.45",NA,Session_1_eventLog_6427027.log,Challenge Stack
267502,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,207,Player panned Scene,Challenge Stack,52M 25S,3145,0,"Make the Grade, Make A Friend","Stack id, starting scene left, ending scene left","0,-68.45,0",NA,Session_1_eventLog_6427027.log,Challenge Stack
267503,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,211,Player ends scan,Challenge Stack,52M 33S,3153,NA,NA,"endscan_x,endscan_y","461,347",NA,Session_1_eventLog_6427027.log,Challenge Stack
267504,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,210,Player begins to scan Scene using Sense,Challenge Stack,52M 36S,3156,NA,NA,"startscan_x,startscan_y","902,88",NA,Session_1_eventLog_6427027.log,Challenge Stack
267505,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,207,Player panned Scene,Challenge Stack,52M 39S,3159,0,"Make the Grade, Make A Friend","Stack id, starting scene left, ending scene left","0,0,-255",NA,Session_1_eventLog_6427027.log,Challenge Stack
267506,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,207,Player panned Scene,Challenge Stack,52M 40S,3160,0,"Make the Grade, Make A Friend","Stack id, starting scene left, ending scene left","0,-255,-495",NA,Session_1_eventLog_6427027.log,Challenge Stack
267507,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,211,Player ends scan,Challenge Stack,52M 43S,3163,NA,NA,"endscan_x,endscan_y","1,227,169",NA,Session_1_eventLog_6427027.log,Challenge Stack
267508,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,213,Player touches Object,Challenge Stack,52M 43S,3163,0,"Make the Grade, Make A Friend","Stack id, Object id, result (Was player able to activate object?)","0,s_clock_G7a0,true",NA,Session_1_eventLog_6427027.log,Challenge Stack
267509,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,210,Player begins to scan Scene using Sense,Challenge Stack,52M 52S,3172,NA,NA,"startscan_x,startscan_y","1,041,546",NA,Session_1_eventLog_6427027.log,Challenge Stack
267510,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,211,Player ends scan,Challenge Stack,52M 53S,3173,NA,NA,"endscan_x,endscan_y","1,070,569",NA,Session_1_eventLog_6427027.log,Challenge Stack
267511,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,213,Player touches Object,Challenge Stack,52M 53S,3173,0,"Make the Grade, Make A Friend","Stack id, Object id, result (Was player able to activate object?)","0,s_vocabAssignment_G7a0,true",NA,Session_1_eventLog_6427027.log,Challenge Stack
267512,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,210,Player begins to scan Scene using Sense,Challenge Stack,52M 56S,3176,NA,NA,"startscan_x,startscan_y","1,098,512",NA,Session_1_eventLog_6427027.log,Challenge Stack
267513,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,210,Player begins to scan Scene using Sense,Challenge Stack,52M 56S,3176,NA,NA,"startscan_x,startscan_y","1,069,541",NA,Session_1_eventLog_6427027.log,Challenge Stack
267514,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,211,Player ends scan,Challenge Stack,52M 56S,3176,NA,NA,"endscan_x,endscan_y","1,098,512",NA,Session_1_eventLog_6427027.log,Challenge Stack
267515,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,211,Player ends scan,Challenge Stack,52M 56S,3176,NA,NA,"endscan_x,endscan_y","1,056,583",NA,Session_1_eventLog_6427027.log,Challenge Stack
267516,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,213,Player touches Object,Challenge Stack,52M 56S,3176,0,"Make the Grade, Make A Friend","Stack id, Object id, result (Was player able to activate object?)","0,s_vocabAssignment_G7a0,true",NA,Session_1_eventLog_6427027.log,Challenge Stack
267517,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,210,Player begins to scan Scene using Sense,Challenge Stack,52M 59S,3179,NA,NA,"startscan_x,startscan_y","921,530",NA,Session_1_eventLog_6427027.log,Challenge Stack
267518,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,207,Player panned Scene,Challenge Stack,53M 8S,3188,0,"Make the Grade, Make A Friend","Stack id, starting scene left, ending scene left","0,-495,-375",NA,Session_1_eventLog_6427027.log,Challenge Stack
267519,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,211,Player ends scan,Challenge Stack,53M 13S,3193,NA,NA,"endscan_x,endscan_y","738,592",NA,Session_1_eventLog_6427027.log,Challenge Stack
267520,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,210,Player begins to scan Scene using Sense,Challenge Stack,53M 17S,3197,NA,NA,"startscan_x,startscan_y","1,001,523",NA,Session_1_eventLog_6427027.log,Challenge Stack
267521,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,211,Player ends scan,Challenge Stack,53M 18S,3198,NA,NA,"endscan_x,endscan_y","1,082,607",NA,Session_1_eventLog_6427027.log,Challenge Stack
267522,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,213,Player touches Object,Challenge Stack,53M 18S,3198,0,"Make the Grade, Make A Friend","Stack id, Object id, result (Was player able to activate object?)","0,s_vocabAssignment_G7a0,true",NA,Session_1_eventLog_6427027.log,Challenge Stack
267523,6427027,3561,3561 5112 Fall 2013,Session 1,10/21/2013,210,Player begins to scan Scene using Sense,Challenge Stack,53M 37S,3217,NA,NA,"startscan_x,startscan_y","971,534",NA,Session_1_eventLog_6427027.log,Challenge Stack
